,r_Einstein_t_true,gamma1_true,gamma2_true,ex_true,ey_true,r_Einstein_t_pred,gamma1_pred,gamma2_pred,ex_pred,ey_pred,r_Einstein_t_aleatoric,gamma1_aleatoric,gamma2_aleatoric,ex_aleatoric,ey_aleatoric,r_Einstein_t_epistemic,gamma1_epistemic,gamma2_epistemic,ex_epistemic,ey_epistemic,Paths
10,0.84894603,0.12483094,0.62690276,0.56687564,0.47400624,0.79474485,0.50537705,0.49049327,0.5423508,0.41754985,-4.5715775,-3.3581378,-3.3976085,-5.9199104,-6.0,0.04644534,0.005711868,0.007114202,0.01823193,0.016018901,final_hscsearch_2e3_5/lens_8367_source_1161_r_2.fits
11,0.6308951,0.49948815,0.5183139,0.43980277,0.45370495,0.60500354,0.4932753,0.49746847,0.4862196,0.47587377,-6.0,-3.5737243,-3.6209996,-6.0,-6.0,0.02383094,0.00451705,0.0048097926,0.012328067,0.010870144,final_hscsearch_2e3_10/lens_19202_source_1817_r_2.fits
12,0.7194796,0.36179656,0.82970977,0.5541077,0.4374862,0.7214862,0.5125035,0.47689942,0.5216298,0.38211635,-5.481755,-3.565823,-3.5854416,-5.980797,-6.0,0.034316003,0.005201618,0.006309574,0.015100582,0.019709034,final_hscsearch_2e3_8/lens_14563_source_1090_r_1.fits
13,0.96271056,0.49058372,0.5107268,0.5079092,0.51450956,0.92638254,0.4891107,0.5057997,0.43701944,0.44665408,-5.9153566,-3.6367748,-3.6802568,-6.0,-6.0,0.050772864,0.006535225,0.0073447633,0.01761169,0.016063988,final_hscsearch_2e3_1/lens_1608_source_64_r_1.fits
14,0.8032846,0.5209887,0.4159012,0.45870933,0.5240241,0.8013567,0.49760857,0.4992268,0.47772858,0.51371175,-5.6430516,-3.5665598,-3.616491,-6.0,-6.0,0.036099732,0.0043326113,0.005911916,0.0115913125,0.012495323,final_hscsearch_2e3_5/lens_9383_source_1268_r_1.fits
15,0.93392277,0.6484253,0.7288386,0.27630046,0.4245092,0.85634494,0.49457762,0.5031654,0.47374064,0.43110466,-4.2072225,-3.4684958,-3.4715703,-4.980157,-5.1839604,0.06112412,0.008019849,0.009190301,0.03180693,0.029817006,final_hscsearch_2e3_2/lens_3907_source_1048_r_1.fits
16,0.5268611,0.4705853,0.5428763,0.44260395,0.5569326,0.5401338,0.47145873,0.51190877,0.41967526,0.5510997,-6.0,-3.4922764,-3.5377452,-6.0,-6.0,0.015214013,0.0061562625,0.0048689437,0.013883527,0.010058943,final_hscsearch_2e3_13/lens_24727_source_1036_r_3.fits
17,0.025235826,0.38252985,0.22384003,0.5057938,0.69912463,0.022075862,0.50499547,0.5140671,0.4160061,0.68628794,-5.27706,-3.6204827,-3.5590897,-5.3661423,-5.776257,0.059018604,0.008345416,0.010007919,0.029546168,0.039183836,final_hscsearch_2e3_26/lens_51765_source_1074_r_0.fits
18,0.696964,0.50080705,0.5206921,0.48358467,0.48712495,0.6384396,0.4872405,0.49198225,0.46374878,0.4582243,-5.6983395,-3.5484624,-3.6141388,-6.0,-6.0,0.024867468,0.004373138,0.004192736,0.011055017,0.008161092,final_hscsearch_2e3_9/lens_16453_source_1666_r_0.fits
19,0.36887035,0.5124413,0.68115264,0.4802637,0.61927587,0.40437222,0.48249426,0.5183951,0.4342065,0.59104323,-5.3593597,-3.4289527,-3.5063818,-6.0,-6.0,0.02632179,0.0055239135,0.00599286,0.018216917,0.016469836,final_hscsearch_2e3_17/lens_33518_source_1778_r_1.fits
20,0.9624949,0.39045924,0.35654655,0.46717185,0.583884,0.6957306,0.4992442,0.5305662,0.5134195,0.5735447,-3.358816,-3.3165977,-3.4542243,-6.0,-6.0,0.06567298,0.0041504544,0.007135845,0.018056514,0.014850501,final_hscsearch_2e3_1/lens_1981_source_1127_r_0.fits
21,0.24158081,0.49831873,0.5365325,0.6675792,0.43867567,0.23835418,0.4990125,0.48387316,0.5365654,0.42432478,-6.0,-3.5558083,-3.5033722,-6.0,-6.0,0.030459369,0.0064711957,0.009055611,0.020214835,0.020102765,final_hscsearch_2e3_20/lens_39525_source_1503_r_0.fits
22,0.025611741,0.5541572,0.48722902,0.38046554,0.42707604,0.14630899,0.4679551,0.4593691,0.35231233,0.33708864,-4.96674,-3.551632,-3.4985328,-5.39783,-5.586952,0.05483027,0.008714759,0.011353031,0.03333351,0.03429426,final_hscsearch_2e3_26/lens_51148_source_1593_r_0.fits
23,0.8190135,0.49323565,0.48554045,0.74753606,0.52759516,0.9172578,0.5086863,0.49650937,0.55798054,0.6194648,-5.0366216,-3.4247327,-3.4697397,-6.0,-6.0,0.048234995,0.007163011,0.011497491,0.02197663,0.026338158,final_hscsearch_2e3_5/lens_9106_source_2363_r_1.fits
24,0.7730153,0.5724501,0.3850531,0.52500045,0.5229726,0.7265006,0.52156454,0.50865436,0.54860044,0.52024716,-6.0,-3.7711082,-3.811261,-6.0,-6.0,0.03574232,0.0058951597,0.0069719693,0.0176174,0.011431089,final_hscsearch_2e3_6/lens_10859_source_2136_r_0.fits
25,0.80003536,0.48438045,0.5597223,0.54725415,0.53429604,0.8537923,0.5239908,0.51464266,0.5667874,0.5556613,-6.0,-3.6850088,-3.683039,-6.0,-6.0,0.038741194,0.0070847753,0.007195053,0.016239896,0.014577908,final_hscsearch_2e3_6/lens_10404_source_1582_r_0.fits
26,0.73354983,0.49778458,0.82241195,0.45925102,0.46361428,0.7121475,0.49299142,0.5039444,0.47235006,0.4478075,-5.244788,-3.4547343,-3.5290596,-6.0,-6.0,0.030961834,0.0036985492,0.0048699058,0.010787025,0.011906668,final_hscsearch_2e3_8/lens_14299_source_7119_r_3.fits
27,0.2812735,0.45009312,0.55725616,0.49775422,0.52176005,0.31663662,0.5076462,0.51392037,0.5380755,0.5477035,-6.0,-3.5202289,-3.5379622,-6.0,-6.0,0.031062277,0.004148374,0.0058109835,0.01319559,0.015844772,final_hscsearch_2e3_20/lens_38759_source_6959_r_0.fits
28,0.22737375,0.4906864,0.54117763,0.47700375,0.54882437,0.23950106,0.50747234,0.5124586,0.5059933,0.54943264,-6.0,-3.4905431,-3.5428834,-6.0,-6.0,0.033442672,0.0032476194,0.005612559,0.010055699,0.012489234,final_hscsearch_2e3_21/lens_41232_source_6700_r_0.fits
29,0.51136804,0.46528417,0.741083,0.40133086,0.5409391,0.60344595,0.48581517,0.52458227,0.45214343,0.57166,-6.0,-3.656396,-3.697983,-6.0,-6.0,0.018511608,0.0045709866,0.006159497,0.011168094,0.014138172,final_hscsearch_2e3_14/lens_26864_source_2074_r_1.fits
30,0.5800091,0.43490082,0.45421907,0.49620703,0.5729497,0.5854691,0.5287281,0.49716112,0.59835756,0.51242787,-5.8829865,-3.516008,-3.5548475,-6.0,-6.0,0.020210592,0.007820342,0.006889809,0.017130302,0.01292602,final_hscsearch_2e3_11/lens_21430_source_1185_r_0.fits
31,0.38040394,0.7625256,0.5230645,0.42619395,0.54378766,0.32912958,0.48705372,0.49949837,0.4676917,0.48503092,-6.0,-3.4987373,-3.5449638,-6.0,-6.0,0.026176188,0.0034350639,0.0047107725,0.00918789,0.0079819355,final_hscsearch_2e3_16/lens_31993_source_1288_r_3.fits
32,0.110740446,0.48618972,0.5892414,0.41839623,0.41739997,0.04641822,0.49966475,0.48811224,0.45411497,0.4028847,-5.359153,-3.514281,-3.5111182,-6.0,-6.0,0.051878158,0.003865527,0.006981267,0.016471213,0.015760928,final_hscsearch_2e3_24/lens_47517_source_605_r_0.fits
33,0.046548538,0.5115104,0.52373683,0.5224889,0.3660618,0.16110462,0.49679458,0.49034235,0.4704593,0.43241784,-5.762796,-3.5091372,-3.5069463,-6.0,-6.0,0.048869114,0.003441208,0.008894238,0.01317992,0.020302812,final_hscsearch_2e3_26/lens_50720_source_1691_r_3.fits
34,0.9043968,0.8025295,0.3339708,0.42879605,0.4842576,0.85026026,0.4712015,0.5097403,0.40516582,0.53070325,-5.827726,-3.6100645,-3.6524866,-6.0,-6.0,0.045946304,0.0067570796,0.0076083457,0.021735229,0.01359932,final_hscsearch_2e3_3/lens_4866_source_1028_r_0.fits
35,0.35495827,0.4222302,0.42920554,0.43716192,0.4231711,0.37749872,0.48878562,0.48197463,0.46996966,0.46103546,-6.0,-3.5966864,-3.5713735,-6.0,-6.0,0.022616407,0.0061434307,0.0047750887,0.013226408,0.0116995685,final_hscsearch_2e3_18/lens_34476_source_6453_r_0.fits
36,0.91903687,0.49243462,0.5130368,0.47544643,0.4514425,0.8533503,0.48523086,0.50509214,0.47102565,0.45621428,-5.7999406,-3.5906513,-3.6228347,-6.0,-6.0,0.048574895,0.0047793463,0.007146381,0.015664522,0.015021839,final_hscsearch_2e3_2/lens_3065_source_2481_r_0.fits
37,0.5265354,0.51785314,0.70639783,0.59419024,0.23199548,0.449601,0.5061364,0.48517513,0.6113388,0.22136015,-4.1682754,-3.361505,-3.404073,-5.3033276,-5.685803,0.05150094,0.007985196,0.010554502,0.03034102,0.0350906,final_hscsearch_2e3_13/lens_24261_source_7141_r_0.fits
38,0.19256486,0.47713926,0.508542,0.57346255,0.46251738,0.12494233,0.5049445,0.48525956,0.49005535,0.4044127,-5.467716,-3.491118,-3.4793057,-6.0,-6.0,0.04471107,0.003301482,0.0071762525,0.013044086,0.015353097,final_hscsearch_2e3_22/lens_42554_source_1783_r_2.fits
39,0.15634866,0.1942228,0.7315324,0.58338946,0.4618986,0.19143501,0.50752276,0.48373353,0.54413366,0.43077594,-5.265504,-3.4040053,-3.4435647,-6.0,-6.0,0.034383416,0.0039285636,0.006105904,0.0139812725,0.013577038,final_hscsearch_2e3_22/lens_43594_source_1030_r_1.fits
40,0.11427256,0.8264457,0.5841671,0.51474214,0.35935858,0.18324456,0.5074272,0.4709058,0.5351567,0.37749588,-5.9860125,-3.524331,-3.4750576,-6.0,-6.0,0.04137615,0.0058892933,0.008762757,0.018336298,0.020624,final_hscsearch_2e3_24/lens_47501_source_964_r_0.fits
41,0.64764726,0.56622475,0.33178192,0.6507344,0.46207476,0.6354863,0.51549405,0.49386376,0.5690102,0.47688144,-4.923261,-3.3765578,-3.4587083,-6.0,-6.0,0.028624743,0.0051808935,0.0047798604,0.016247505,0.0090925535,final_hscsearch_2e3_10/lens_18915_source_7393_r_1.fits
42,0.26428354,0.7085437,0.372804,0.5658228,0.45903036,0.305992,0.50359905,0.510983,0.5046154,0.51660776,-5.5522084,-3.3870826,-3.4834626,-6.0,-6.0,0.025699817,0.0024947925,0.004358137,0.008082789,0.0076282476,final_hscsearch_2e3_20/lens_38874_source_972_r_1.fits
43,0.3007953,0.40764025,0.63781494,0.47303468,0.48088935,0.29251903,0.49424177,0.48196518,0.47271395,0.40873078,-4.916769,-3.3490877,-3.410729,-6.0,-6.0,0.033467382,0.0031511865,0.0061931666,0.011063331,0.013083237,final_hscsearch_2e3_19/lens_36490_source_1939_r_1.fits
44,0.81890136,0.5078216,0.52871644,0.5509831,0.7209108,0.7770853,0.48373267,0.5356953,0.38987184,0.72437704,-5.608594,-3.6236932,-3.6270063,-5.7329493,-6.0,0.0553814,0.011631762,0.014583403,0.03647858,0.036014237,final_hscsearch_2e3_5/lens_9687_source_6581_r_3.fits
45,0.5765952,0.5147596,0.46998563,0.54369265,0.44454822,0.57163066,0.5100196,0.48308882,0.5435004,0.44505027,-5.6377473,-3.4263573,-3.5028894,-6.0,-6.0,0.021255147,0.0035030548,0.0047415816,0.009359511,0.010211998,final_hscsearch_2e3_11/lens_21350_source_168_r_1.fits
46,0.31682488,0.55577004,0.9700358,0.5929562,0.7157572,0.35003096,0.5207614,0.5272247,0.56911635,0.6754768,-5.496959,-3.4604056,-3.448968,-5.338688,-5.714943,0.037253648,0.0063204467,0.009908015,0.021303015,0.034234896,final_hscsearch_2e3_18/lens_35538_source_1147_r_1.fits
47,0.19412602,0.43573666,0.425938,0.414166,0.3044705,0.32244366,0.47222197,0.49774176,0.2765338,0.31884137,-3.2800996,-3.3739347,-3.419124,-4.7921886,-5.329066,0.060789283,0.008348151,0.011688821,0.033794355,0.03347552,final_hscsearch_2e3_22/lens_42464_source_942_r_0.fits
48,0.19751671,0.5526872,0.39948517,0.45617715,0.39078695,0.32256463,0.49715108,0.5014896,0.49273238,0.5328874,-6.0,-3.5147371,-3.5478637,-6.0,-6.0,0.0297588,0.00416388,0.0057474803,0.013275892,0.013154712,final_hscsearch_2e3_22/lens_42420_source_6_r_2.fits
49,0.3856652,0.48452806,0.50065315,0.78633046,0.4806842,0.40068856,0.5384305,0.50130004,0.76371694,0.55751526,-6.0,-3.5404382,-3.4558375,-5.2082663,-5.0067015,0.026993169,0.014870954,0.010215819,0.039032254,0.022811348,final_hscsearch_2e3_17/lens_32460_source_1101_r_3.fits
50,0.13285662,0.6422848,0.44770488,0.52571523,0.406072,0.027898729,0.5063072,0.49261236,0.50413704,0.43640125,-4.965997,-3.4574175,-3.4741423,-6.0,-6.0,0.05486743,0.003249812,0.0072892294,0.013891258,0.013868671,final_hscsearch_2e3_24/lens_46305_source_1061_r_0.fits
51,0.85650384,0.40952438,0.40422556,0.514151,0.5104875,0.8303547,0.5114169,0.50547075,0.51983607,0.5114575,-6.0,-3.7173798,-3.7566578,-6.0,-6.0,0.04304268,0.004341906,0.0065532927,0.011426124,0.012192998,final_hscsearch_2e3_4/lens_7550_source_1001_r_2.fits
52,0.9461329,0.23843862,0.3981323,0.44625598,0.49040988,0.91474456,0.47937626,0.51250994,0.41592664,0.5068448,-5.113644,-3.504054,-3.535024,-6.0,-6.0,0.059120987,0.0046678423,0.0066170474,0.01762216,0.013346742,final_hscsearch_2e3_1/lens_1719_source_168_r_0.fits
53,0.91336924,0.7479481,0.35804257,0.47906217,0.5521042,0.8150278,0.49515766,0.5186524,0.49641463,0.5393466,-5.309554,-3.517274,-3.5611627,-6.0,-6.0,0.040650733,0.0040977,0.005333008,0.010390329,0.014488569,final_hscsearch_2e3_3/lens_5301_source_1718_r_1.fits
54,0.4877427,0.9757585,0.5999881,0.52217674,0.4939407,0.51577526,0.5210706,0.4979273,0.55876577,0.4937678,-6.0,-3.763102,-3.7307975,-6.0,-6.0,0.015130387,0.0054725236,0.0041619507,0.012439702,0.008751877,final_hscsearch_2e3_13/lens_25533_source_942_r_1.fits
55,0.6311403,0.26731026,0.46969602,0.5113282,0.51249945,0.6619391,0.49804205,0.5115467,0.4692178,0.5397187,-5.7465825,-3.500063,-3.5790308,-6.0,-6.0,0.025717575,0.0058312966,0.006106687,0.012220613,0.012289747,final_hscsearch_2e3_10/lens_19340_source_7091_r_1.fits
56,0.099245995,0.4260364,0.5407844,0.4029025,0.5141879,0.18332514,0.49228925,0.48854655,0.42415184,0.48038366,-5.0526576,-3.4546914,-3.5048637,-6.0,-6.0,0.046649948,0.0034823725,0.0061234664,0.012602182,0.013508808,final_hscsearch_2e3_24/lens_47688_source_929_r_1.fits
57,0.33708006,0.5213977,0.5462314,0.49931085,0.4410806,0.39046317,0.49366513,0.48199663,0.48463565,0.42106798,-5.166242,-3.3570633,-3.4348836,-6.0,-6.0,0.026728448,0.0027327328,0.0054318467,0.011032138,0.013366105,final_hscsearch_2e3_18/lens_34986_source_4188_r_0.fits
58,0.82617885,0.50429744,0.4972022,0.3774643,0.5064302,0.82641107,0.4912223,0.5100227,0.43087775,0.57656014,-5.5453563,-3.5866675,-3.6078398,-6.0,-6.0,0.04028088,0.0064759296,0.009070884,0.02041139,0.015932363,final_hscsearch_2e3_5/lens_9612_source_7197_r_2.fits
59,0.62589276,0.5101793,0.649038,0.54871243,0.4477677,0.61217535,0.5068165,0.49040428,0.531925,0.43488976,-6.0,-3.5716772,-3.600745,-6.0,-6.0,0.023046078,0.005094075,0.004738891,0.0142654665,0.01095679,final_hscsearch_2e3_11/lens_20725_source_1158_r_3.fits
60,0.026863508,0.57857645,0.5240589,0.7047373,0.62783116,-0.030781657,0.5246794,0.5144616,0.5981363,0.590998,-5.663866,-3.6085567,-3.5551636,-5.953809,-6.0,0.05116155,0.005790113,0.008239302,0.020045819,0.022932464,final_hscsearch_2e3_26/lens_51593_source_39_r_0.fits
61,0.80150217,0.10010615,0.39595,0.5244923,0.5394403,0.6205758,0.5025081,0.5234194,0.5164374,0.5612701,-4.894186,-3.4115696,-3.4947326,-5.9938555,-6.0,0.026200688,0.0042787716,0.006041357,0.013903079,0.017040228,final_hscsearch_2e3_5/lens_9015_source_7213_r_1.fits
62,0.9546882,0.5168373,0.47826734,0.4546005,0.4737791,0.93621886,0.4654259,0.49472934,0.38741386,0.48424682,-6.0,-3.8501296,-3.8240287,-6.0,-6.0,0.047251586,0.007419579,0.007994366,0.022178758,0.016596103,final_hscsearch_2e3_1/lens_1792_source_7393_r_0.fits
63,0.8619599,0.51725864,0.43858892,0.6936481,0.48874316,0.76501834,0.51922417,0.5119263,0.5715191,0.5709039,-6.0,-3.6096525,-3.6180193,-6.0,-6.0,0.042916484,0.0078132525,0.008932452,0.019527676,0.017541664,final_hscsearch_2e3_4/lens_6780_source_2247_r_2.fits
64,0.24218984,0.44284287,0.24919246,0.52875185,0.52188134,0.27225834,0.504231,0.5039312,0.50993186,0.5014519,-6.0,-3.5225983,-3.5448198,-6.0,-6.0,0.03313477,0.004035026,0.0053735957,0.012720056,0.011939319,final_hscsearch_2e3_20/lens_39253_source_1718_r_3.fits
65,0.5804547,0.38978025,0.4528233,0.45770347,0.43079793,0.5795263,0.49336642,0.48210227,0.47597143,0.46523133,-5.826299,-3.4882224,-3.5610392,-6.0,-6.0,0.022229731,0.0056486093,0.0047654007,0.011527729,0.01109673,final_hscsearch_2e3_11/lens_21388_source_2074_r_0.fits
66,0.90238726,0.62601566,0.35420102,0.5332957,0.52632815,0.8028233,0.49716303,0.5171795,0.5150801,0.5350103,-4.4835134,-3.3822865,-3.4963672,-6.0,-6.0,0.044533428,0.0042144824,0.0059215873,0.013943925,0.01083529,final_hscsearch_2e3_3/lens_5395_source_1618_r_1.fits
67,0.9281895,0.4825052,0.26918784,0.6033114,0.9812846,0.44294354,0.49421787,0.504653,0.46353206,0.7040511,-2.1645622,-3.3880634,-3.410659,-3.7623305,-3.9976268,0.07206673,0.009636671,0.012133473,0.040293064,0.04013388,final_hscsearch_2e3_2/lens_3487_source_182_r_1.fits
68,0.20591669,0.4697103,0.25830433,0.4751489,0.49223664,0.20473191,0.47711354,0.49748346,0.43224764,0.50650316,-6.0,-3.5862348,-3.5955172,-6.0,-6.0,0.03723953,0.006510994,0.0073458324,0.01819809,0.013566807,final_hscsearch_2e3_21/lens_41579_source_1830_r_3.fits
69,0.38055223,0.7902345,0.17178902,0.51277345,0.48426944,0.4241504,0.5046482,0.49636433,0.51776063,0.4660188,-6.0,-3.505299,-3.5485082,-6.0,-6.0,0.018592417,0.003496864,0.0035571596,0.009390514,0.008715237,final_hscsearch_2e3_17/lens_32799_source_1459_r_0.fits
70,0.3691387,0.50614005,0.47007954,0.5162967,0.5088679,0.4205938,0.5029532,0.5053068,0.51221293,0.5050687,-5.420215,-3.3738341,-3.4811192,-6.0,-6.0,0.017931849,0.0027911537,0.0027001111,0.007656927,0.005245341,final_hscsearch_2e3_17/lens_33931_source_231_r_0.fits
71,0.7203141,0.51767397,0.47612152,0.32542345,0.75785315,0.78384244,0.46548888,0.5065197,0.3834179,0.68177587,-4.950056,-3.4455123,-3.4258797,-4.9722824,-5.5549545,0.05786069,0.010006423,0.016756523,0.032194607,0.040041454,final_hscsearch_2e3_8/lens_14282_source_2672_r_2.fits
72,0.24235268,0.5303616,0.79862493,0.5866614,0.5885197,0.30654225,0.51199543,0.51865804,0.5381923,0.5375805,-6.0,-3.6176834,-3.5964758,-6.0,-6.0,0.03126867,0.00575401,0.006568412,0.01591784,0.017240312,final_hscsearch_2e3_21/lens_40238_source_1166_r_0.fits
73,0.27008644,0.46744046,0.5256045,0.4310281,0.49128315,0.32411405,0.46691644,0.47905993,0.40871754,0.48956925,-6.0,-3.5999818,-3.5803344,-6.0,-6.0,0.03145096,0.00958773,0.0074995547,0.021787321,0.015625533,final_hscsearch_2e3_20/lens_38982_source_1018_r_3.fits
74,0.89410466,0.65664375,0.40479332,0.4305898,0.504241,0.8661419,0.4864968,0.5346931,0.4444985,0.5714493,-5.8903975,-3.6886168,-3.7147205,-6.0,-6.0,0.04556372,0.0069874055,0.008771993,0.019140592,0.01759272,final_hscsearch_2e3_3/lens_4900_source_6_r_0.fits
75,0.03373181,0.7598833,0.54348737,0.5563946,0.37948453,0.04213801,0.52744585,0.4604143,0.60274225,0.39549315,-5.3248534,-3.5486438,-3.5336666,-6.0,-6.0,0.07526417,0.006896254,0.011943291,0.026835218,0.026100451,final_hscsearch_2e3_26/lens_50798_source_1284_r_3.fits
76,0.77608013,0.5598071,0.8037387,0.4432462,0.4116218,0.7931347,0.48754185,0.5042189,0.43618894,0.46996117,-5.905388,-3.6393952,-3.6994038,-6.0,-6.0,0.032512028,0.0041279774,0.005849146,0.014221811,0.011301343,final_hscsearch_2e3_6/lens_10889_source_1993_r_3.fits
77,0.7738694,0.41617638,0.5882092,0.5377388,0.50339293,0.75569427,0.49742487,0.51317453,0.52926713,0.49336264,-4.983689,-3.423966,-3.48124,-6.0,-6.0,0.03715558,0.004201013,0.004809347,0.0136524085,0.011817346,final_hscsearch_2e3_6/lens_11607_source_2702_r_2.fits
78,0.51857024,0.39729407,0.6189504,0.46395725,0.46261448,0.573944,0.4817484,0.49355134,0.43720025,0.49265563,-5.91751,-3.501913,-3.5462537,-6.0,-6.0,0.015366413,0.0060386993,0.0037239988,0.0139123425,0.007486177,final_hscsearch_2e3_13/lens_24194_source_1180_r_2.fits
79,0.41723892,0.50242186,0.761151,0.59777707,0.5290812,0.4198574,0.5008711,0.5134478,0.51463944,0.5207213,-6.0,-3.520728,-3.5702453,-6.0,-6.0,0.01680821,0.0037049043,0.0034945952,0.009590607,0.008290942,final_hscsearch_2e3_16/lens_30433_source_1135_r_3.fits
80,0.93358654,0.5845678,0.6352812,0.5799529,0.517818,0.9876214,0.513497,0.49783102,0.61610436,0.55180144,-5.3851414,-3.490378,-3.4614546,-5.947302,-6.0,0.056815952,0.007239283,0.009527522,0.023715554,0.01906237,final_hscsearch_2e3_2/lens_3793_source_1207_r_1.fits
81,0.090513885,0.3418027,0.22924034,0.70835865,0.52782136,0.21008271,0.52606314,0.50283515,0.65328455,0.55103457,-5.666017,-3.6084876,-3.5521145,-5.723482,-5.694103,0.050485905,0.00925808,0.009864707,0.034808725,0.02291542,final_hscsearch_2e3_24/lens_47258_source_1191_r_0.fits
82,0.75687855,0.33640337,0.20220329,0.6084593,0.52376324,0.7040081,0.50512826,0.51847994,0.59880674,0.5380003,-4.922726,-3.4468412,-3.5420802,-6.0,-6.0,0.029475477,0.005521996,0.005911567,0.01696003,0.010563511,final_hscsearch_2e3_7/lens_12901_source_1066_r_3.fits
83,0.016374925,0.1508254,0.41561148,0.47800064,0.5016707,0.1870682,0.5021255,0.5066602,0.46907553,0.5297181,-5.276764,-3.416555,-3.4619536,-6.0,-6.0,0.05832665,0.0031127601,0.007310362,0.011739035,0.012522735,final_hscsearch_2e3_26/lens_51849_source_1634_r_0.fits
84,0.1953848,0.66693443,0.38866836,0.5656288,0.5421777,0.21100923,0.49913812,0.51291037,0.49120367,0.5117655,-6.0,-3.5380454,-3.559411,-6.0,-6.0,0.030625997,0.0023229343,0.005371223,0.0070256623,0.0082792835,final_hscsearch_2e3_22/lens_42844_source_121_r_2.fits
85,0.46538568,0.2915897,0.43962,0.4465378,0.3473372,0.38134176,0.51490545,0.4869036,0.5449868,0.3424798,-4.8849688,-3.3878984,-3.4160292,-5.6042314,-6.0,0.033016123,0.0057091815,0.009504766,0.020705659,0.024194816,final_hscsearch_2e3_14/lens_27963_source_7303_r_0.fits
86,0.18105906,0.36656177,0.46353608,0.43263084,0.4871144,0.28475598,0.476827,0.49024424,0.4137215,0.48550192,-6.0,-3.5248866,-3.5246904,-6.0,-6.0,0.041478265,0.0063268784,0.0072823246,0.017438224,0.014233118,final_hscsearch_2e3_22/lens_42143_source_1006_r_0.fits
87,0.7256582,0.5587771,0.50381106,0.5278986,0.46855494,0.7189321,0.51039374,0.48231873,0.5112899,0.45464376,-5.582528,-3.5644474,-3.6614335,-6.0,-6.0,0.025045073,0.0035505674,0.0051147654,0.0074447007,0.0077939187,final_hscsearch_2e3_8/lens_14127_source_7267_r_2.fits
