location,r_Einstein,gamma1,gamma2,ex,ey
final_hscsearch_2e3_11/lens_20005_source_1482_r_3.fits,0.6262531972631459,0.8076851893503558,0.6476230409548067,0.590961338681767,0.460919675760414
final_hscsearch_2e3_15/lens_28660_source_1001_r_0.fits,0.4349181108278801,0.5362123758248151,0.2651417844572939,0.41507652507579096,0.42399990504633767
final_hscsearch_2e3_14/lens_26189_source_6453_r_2.fits,0.4906750451234961,0.9271524781658224,0.5077862913589073,0.474947771515431,0.38869839299797065
final_hscsearch_2e3_12/lens_22291_source_6472_r_3.fits,0.5840385405234979,0.9068546134985823,0.22019259102407907,0.35994633536713455,0.4861422770599318
final_hscsearch_2e3_11/lens_21683_source_1582_r_0.fits,0.5775370735434325,0.6386703112240152,0.5121050414639359,0.43798125078704986,0.5058511426658444
final_hscsearch_2e3_4/lens_7495_source_6453_r_2.fits,0.8595123479465302,0.06288458377332988,0.6075152383627999,0.5741331796008242,0.45761308763755576
final_hscsearch_2e3_15/lens_28185_source_6684_r_0.fits,0.4771912437919799,0.5887937138414421,0.5798942002338378,0.44617947169211913,0.6185474960816869
final_hscsearch_2e3_20/lens_39708_source_1079_r_0.fits,0.24898792930266178,0.5101986755793044,0.5138887315585253,0.4906719668995325,0.4373227174717214
final_hscsearch_2e3_24/lens_46470_source_6666_r_2.fits,0.11667765693580309,0.5236139646023819,0.47276668560339286,0.5814011328560104,0.4077288211301469
final_hscsearch_2e3_6/lens_11150_source_2071_r_0.fits,0.7743852113314065,0.7393687551883764,0.25824809976827356,0.6711216020773486,0.3170907812413432
final_hscsearch_2e3_1/lens_1591_source_1117_r_0.fits,0.9591426339746418,0.48523709466702075,0.6595680508766651,0.3351559686588151,0.5005152096676441
final_hscsearch_2e3_16/lens_30820_source_7393_r_0.fits,0.41637299312060627,0.5592469755808686,0.5669839953946508,0.46679398100986885,0.42002607992880664
final_hscsearch_2e3_14/lens_27698_source_980_r_3.fits,0.47896520546355487,0.539735508042806,0.49748034779230127,0.5262272368809536,0.5423962874545943
final_hscsearch_2e3_23/lens_45838_source_1569_r_2.fits,0.1378155177464798,0.49788521719976236,0.4549514890784482,0.46596238175901367,0.584569369514194
final_hscsearch_2e3_3/lens_4169_source_1304_r_3.fits,0.9177095974347674,0.4086178477260995,0.7225746811956658,0.5958411236093258,0.43239467138353666
final_hscsearch_2e3_25/lens_48348_source_1591_r_1.fits,0.07389188411835233,0.40979569038385616,0.6183729668923773,0.5897764409976045,0.4374268966832035
final_hscsearch_2e3_26/lens_50455_source_3658_r_0.fits,0.05212497959503781,0.5101581990105277,0.2927980396423908,0.43573673493009707,0.42715844168736916
final_hscsearch_2e3_14/lens_27674_source_6581_r_0.fits,0.46312134874323085,0.5268180692349532,0.5592049932146164,0.5301660460045559,0.4936599810741808
final_hscsearch_2e3_17/lens_33304_source_1049_r_1.fits,0.35975899612397444,0.8053664857641569,0.7517300817540331,0.6368792287063166,0.5319787712805976
final_hscsearch_2e3_13/lens_25101_source_70_r_2.fits,0.5209444943997515,0.41762457819379456,0.37437344171769094,0.4872127400284895,0.4335739546499958
final_hscsearch_2e3_20/lens_39694_source_969_r_2.fits,0.2509365253355429,0.6386587716793904,0.32049102711103034,0.2833882175956276,0.6902509805519313
final_hscsearch_2e3_3/lens_4596_source_1001_r_0.fits,0.9019120336778251,0.4948699629405015,0.5561406089513757,0.4709401708724415,0.46282363013596517
final_hscsearch_2e3_21/lens_41977_source_996_r_1.fits,0.20402482144007997,0.6625255592010603,0.12112110656063443,0.47275264856997207,0.5411013550541292
final_hscsearch_2e3_11/lens_21062_source_1666_r_0.fits,0.584252901916211,0.6605933021107432,0.4591347830518725,0.35113771481665373,0.5960952940064898
final_hscsearch_2e3_7/lens_12578_source_1864_r_0.fits,0.7430558183420459,0.5037595883050473,0.5469011304509878,0.48175917788995504,0.5511743477945904
final_hscsearch_2e3_24/lens_47831_source_1055_r_0.fits,0.10081273094551402,0.5149057860483126,0.5253123794540081,0.4965309982098569,0.2786482294044913
final_hscsearch_2e3_6/lens_11025_source_6453_r_0.fits,0.784487134824893,0.3585138009772192,0.5647761204342671,0.7607214038289667,0.4957582362299014
final_hscsearch_2e3_26/lens_51163_source_6865_r_2.fits,0.012365821408547495,0.6110572049668351,0.9096426835296177,0.49362973190183385,0.4977052575359819
final_hscsearch_2e3_1/lens_1875_source_2045_r_0.fits,0.9627945721949022,0.6095784223922063,0.8999650066652619,0.5509058952754482,0.3406289316072224
final_hscsearch_2e3_24/lens_47262_source_1156_r_2.fits,0.1085923717310902,0.6096039047713607,0.4956853766878907,0.5638509063816448,0.6585644662211585
final_hscsearch_2e3_18/lens_34768_source_2481_r_0.fits,0.3155747312262319,0.8823778249667179,0.39381399489767516,0.5466187788006353,0.42903629407844335
final_hscsearch_2e3_11/lens_20063_source_7393_r_1.fits,0.6014195853510527,0.5134491915639634,0.5603767531963769,0.5050486820340401,0.4468143929338174
final_hscsearch_2e3_6/lens_11395_source_866_r_0.fits,0.7875220411593303,0.49493033489659455,0.5249221813662922,0.448737933223454,0.4389233652102317
final_hscsearch_2e3_7/lens_13400_source_6460_r_3.fits,0.7594789856975716,0.4996966472595282,0.5001710361234071,0.37216619865135675,0.6539502999132726
final_hscsearch_2e3_19/lens_36485_source_969_r_1.fits,0.2862711825451493,0.6109700867903618,0.44253358411689925,0.5138905566669137,0.4984908196697774
final_hscsearch_2e3_26/lens_51823_source_1530_r_0.fits,0.02528058673122412,0.3112799468552137,0.6297687462804897,0.4677431339953202,0.5021796128826425
final_hscsearch_2e3_21/lens_41745_source_1568_r_2.fits,0.2117281739820883,0.627431976623077,0.6315538200828542,0.40068518156154764,0.42872481210868896
final_hscsearch_2e3_19/lens_36073_source_998_r_0.fits,0.30825818579425135,0.6643625800921237,0.7250077341733664,0.5572725412763507,0.44614338934443654
final_hscsearch_2e3_14/lens_27122_source_2074_r_0.fits,0.46825082737885976,0.619458991291487,0.5827994207619206,0.6425864354262382,0.49457341150049844
final_hscsearch_2e3_4/lens_7524_source_6676_r_1.fits,0.8449009663737538,0.48314194503537045,0.344470015389575,0.546553470805644,0.40487914681838844
final_hscsearch_2e3_3/lens_4020_source_917_r_2.fits,0.9295790881021097,0.4659210846554276,0.6111169811703894,0.46094917767905025,0.48318323203308855
final_hscsearch_2e3_16/lens_30941_source_1411_r_1.fits,0.4129300332574455,0.5632017960888942,0.5349867523623498,0.4368133029214418,0.5556218936147972
final_hscsearch_2e3_6/lens_10486_source_319_r_0.fits,0.8084314658249412,0.4754317290607616,0.6358387593985833,0.5856013113641,0.521187120296146
final_hscsearch_2e3_22/lens_42799_source_6448_r_0.fits,0.1963847567106197,0.3818236569799118,0.520875632297412,0.4261853405909411,0.5296194103357589
final_hscsearch_2e3_3/lens_4610_source_24_r_2.fits,0.9039181344743784,0.4686689190569576,0.507626006972848,0.44664190227686823,0.5420284505783519
final_hscsearch_2e3_13/lens_25067_source_3235_r_0.fits,0.5185358716864431,0.848529656123527,0.7319773217799083,0.6108118341714415,0.11703026342557057
final_hscsearch_2e3_20/lens_38121_source_2071_r_0.fits,0.2572647865730954,0.4975606970024692,0.4958436395831714,0.5606380963927345,0.6837954927738125
final_hscsearch_2e3_4/lens_7383_source_49_r_2.fits,0.8788660867487733,0.47052238304062444,0.5422405658379214,0.544370717926313,0.46076572586399284
final_hscsearch_2e3_17/lens_33308_source_2191_r_0.fits,0.3442416645150715,0.49793123029415487,0.5733554539878182,0.38952924893833973,0.4729955397047381
final_hscsearch_2e3_9/lens_16217_source_7029_r_2.fits,0.7120193550645604,0.517019970337762,0.6696817992210928,0.38219058055010224,0.48304862724914954
final_hscsearch_2e3_6/lens_10324_source_1268_r_0.fits,0.8261270410805278,0.4466657103674494,0.3931615023823317,0.46809198866474616,0.4942785605257941
final_hscsearch_2e3_19/lens_37845_source_1227_r_2.fits,0.2678117591075791,0.5303307827781709,0.6962706790401557,0.44049905694616476,0.41190863211660944
final_hscsearch_2e3_11/lens_21080_source_7213_r_0.fits,0.5749741714293864,0.5582521529870323,0.38919171503614863,0.4301992916925255,0.47096454340222244
final_hscsearch_2e3_2/lens_2796_source_1207_r_1.fits,0.9541246333207002,0.3056944983953716,0.5239089154278732,0.5937888546231007,0.523815708751621
final_hscsearch_2e3_24/lens_46552_source_1139_r_0.fits,0.10370770692637482,0.9266158346440099,0.7402360722912146,0.4782856011782431,0.4618871521053542
final_hscsearch_2e3_8/lens_14504_source_2302_r_1.fits,0.7358426306225306,0.8204717187350058,0.18635886131842766,0.42616562378034656,0.2822631936261622
final_hscsearch_2e3_8/lens_15242_source_1178_r_3.fits,0.6986377514070495,0.48880541937026717,0.5192063545556181,0.5500343269536513,0.4705525212439012
final_hscsearch_2e3_9/lens_17989_source_1518_r_3.fits,0.6655744837894569,0.5350135109263671,0.5096199300914227,0.3678446117094554,0.47453733339731563
final_hscsearch_2e3_1/lens_1187_source_1226_r_0.fits,0.9998044620885087,0.45208015283555236,0.730503458685229,0.4909807125059867,0.3565700284874438
final_hscsearch_2e3_3/lens_5062_source_969_r_1.fits,0.8867243587127387,0.3904592351136214,0.356546550805121,0.4037363674249168,0.36594007002118595
final_hscsearch_2e3_19/lens_37590_source_969_r_1.fits,0.26134985343914097,0.03574630707945175,0.6864175300901542,0.41979906638593645,0.5137877279194114
final_hscsearch_2e3_1/lens_1281_source_3286_r_1.fits,0.9756241289782647,0.3569592100317309,0.4068155399086666,0.35614980110431466,0.4261497757750028
final_hscsearch_2e3_14/lens_26965_source_1395_r_3.fits,0.4907510076419791,0.6884742783753447,0.3494345774879109,0.6373306282879029,0.5896854063836133
final_hscsearch_2e3_14/lens_26462_source_7131_r_1.fits,0.49253533537151906,0.14407651233949337,0.703394431776146,0.47383678613624813,0.5516345008651489
final_hscsearch_2e3_22/lens_42550_source_4_r_3.fits,0.18858026367251327,0.6127656664758775,0.3356124763385839,0.510576270788499,0.5193361111399758
final_hscsearch_2e3_23/lens_44642_source_1111_r_0.fits,0.15555354583813116,0.5066822781732427,0.47123773716103146,0.4825441529308979,0.40175714439542914
final_hscsearch_2e3_24/lens_46644_source_2598_r_1.fits,0.09699750159716725,0.43293742337235236,0.904400492038295,0.36791984500537306,0.6796063895183753
final_hscsearch_2e3_1/lens_711_source_1321_r_0.fits,0.972398027733468,0.5822364158418954,0.46473617787190546,0.5101397042662796,0.5274523096503158
final_hscsearch_2e3_10/lens_18503_source_7089_r_2.fits,0.6543755467824139,0.8095156948297582,0.41854526548535176,0.5470772427241024,0.583315356760801
final_hscsearch_2e3_18/lens_35340_source_1268_r_1.fits,0.32161535435591987,0.0904013819096693,0.4527346956645607,0.40323406112648763,0.48399433376528445
final_hscsearch_2e3_22/lens_42402_source_1124_r_1.fits,0.17163013027437635,0.5013989140624915,0.4985088883792053,0.4749980449508159,0.5068755208015369
final_hscsearch_2e3_17/lens_32128_source_7213_r_0.fits,0.37771333995884826,0.48009360495707204,0.48559189463050023,0.37255990672017014,0.44913298375541144
final_hscsearch_2e3_14/lens_27103_source_2861_r_0.fits,0.4731252289861633,0.6793297321979227,0.15403939360518612,0.5236702584968467,0.5021909004218068
final_hscsearch_2e3_20/lens_39048_source_1783_r_0.fits,0.2438818685862945,0.4176419075553792,0.25200634429180957,0.41470910085237017,0.6270829499825294
final_hscsearch_2e3_2/lens_3553_source_1158_r_0.fits,0.9145292348492606,0.7598671349635889,0.7339850308890279,0.3840334749491828,0.5223335663201232
final_hscsearch_2e3_13/lens_24012_source_7229_r_1.fits,0.5401627715680036,0.4613235469629147,0.49047276159799963,0.545052047843731,0.5758850864782875
final_hscsearch_2e3_23/lens_44902_source_1561_r_2.fits,0.17140596284226525,0.552383841172385,0.5041850920579254,0.5246821601458405,0.5803576145794259
final_hscsearch_2e3_22/lens_42557_source_1125_r_0.fits,0.18020647175970947,0.5446174848819736,0.4376532428478324,0.5294565300801204,0.4933522239763716
final_hscsearch_2e3_17/lens_32677_source_1063_r_0.fits,0.39743971397268846,0.43895691142860693,0.6943741577417806,0.48463939183839355,0.5771332711072309
final_hscsearch_2e3_20/lens_38988_source_6698_r_1.fits,0.283369606345463,0.49766773168876016,0.7130359599124554,0.4139517077534069,0.5919945169441679
final_hscsearch_2e3_1/lens_1064_source_1123_r_1.fits,0.985839661952678,0.42514111036341995,0.5170862329161677,0.37958207574020514,0.6362012811855189
final_hscsearch_2e3_7/lens_12087_source_7393_r_0.fits,0.7450964174252224,0.5038802149116328,0.5178255256483137,0.26544898854794075,0.5290475422566548
final_hscsearch_2e3_13/lens_25590_source_1147_r_1.fits,0.511294054446308,0.47779189624949686,0.6168641057442563,0.38703387140026224,0.6930454652675054
final_hscsearch_2e3_26/lens_51589_source_1695_r_2.fits,0.017968372871425182,0.7428577086209854,0.5829130448133181,0.5255402530143286,0.22550384212033556
final_hscsearch_2e3_20/lens_39646_source_6878_r_0.fits,0.23666864086545317,0.5015132007431357,0.5018385827151979,0.4444459970385569,0.4287858036014398
final_hscsearch_2e3_7/lens_13761_source_2069_r_0.fits,0.7205202883355024,0.5164356329115143,0.8042636965136202,0.46070438226089516,0.47912687959928985
final_hscsearch_2e3_8/lens_15889_source_1950_r_3.fits,0.714116893178367,0.7316568713062708,0.24716925643831064,0.46316981257724477,0.5123799891204376
final_hscsearch_2e3_13/lens_25541_source_7177_r_0.fits,0.49167094671333045,0.4717469342870237,0.9752211820631035,0.5720854783418511,0.36472059318626865
final_hscsearch_2e3_14/lens_27185_source_7123_r_3.fits,0.48164100846360625,0.02170753166497917,0.646521860071025,0.46772718643157146,0.4360503570591851
final_hscsearch_2e3_5/lens_8802_source_6943_r_1.fits,0.8420977020049544,0.6467901235259765,0.46447016957135917,0.6058909337929046,0.7910900196416962
final_hscsearch_2e3_22/lens_42611_source_1375_r_0.fits,0.19532566445431518,0.43102654637111243,0.6410030787458253,0.5543240927096238,0.5113232145723418
final_hscsearch_2e3_16/lens_30922_source_1056_r_2.fits,0.42136442146499054,0.7116205703365138,0.6700133304355382,0.5960014181993529,0.5454240144377521
final_hscsearch_2e3_2/lens_2343_source_1264_r_2.fits,0.9683625510829793,0.48167148650277664,0.5002743524955687,0.5252513900603784,0.5821251279110579
final_hscsearch_2e3_2/lens_3585_source_6453_r_0.fits,0.9280755353957507,0.46395696996930796,0.6056372160114409,0.41535759046646453,0.4312023472524783
final_hscsearch_2e3_10/lens_18282_source_996_r_2.fits,0.6436801464697703,0.15271652143858286,0.4394295054138489,0.45459294984647836,0.49638106714837427
final_hscsearch_2e3_26/lens_50883_source_1074_r_3.fits,0.03441660391506237,0.8146399153974742,0.5867681934780037,0.2561273098685612,0.47392623788557753
final_hscsearch_2e3_21/lens_40460_source_969_r_0.fits,0.2468722877315053,0.6621391284642308,0.4219321690673203,0.4247350488968697,0.4619768687982291
final_hscsearch_2e3_7/lens_13740_source_1161_r_2.fits,0.7373506177616242,0.7722292811120963,0.6053021006400254,0.6203698859893286,0.6579258193265507
final_hscsearch_2e3_13/lens_24449_source_2672_r_0.fits,0.5188298185748993,0.4256543154330269,0.790143501656073,0.5235817335867841,0.5610578669649324
final_hscsearch_2e3_25/lens_49989_source_1123_r_2.fits,0.04837511812820219,0.353840873934564,0.7130979661720053,0.5894706019304458,0.393363601844086
final_hscsearch_2e3_19/lens_36373_source_1016_r_1.fits,0.2874416727804885,0.4354867668865494,0.2971251202349024,0.5773607656939259,0.7055171714977859
final_hscsearch_2e3_24/lens_46617_source_1105_r_3.fits,0.09052062400377413,0.401215767428701,0.2191404002999157,0.4663878578703731,0.4851420259392889
final_hscsearch_2e3_4/lens_7744_source_6329_r_3.fits,0.8540656759374389,0.4764988947457918,0.39501754438066694,0.4603691587164921,0.4681195680656227
final_hscsearch_2e3_24/lens_46837_source_1179_r_0.fits,0.1112581572561623,0.8585097959030079,0.7139928959549872,0.4935584435279666,0.49319195157325835
final_hscsearch_2e3_11/lens_20610_source_1117_r_3.fits,0.619841658978888,0.5884326542264531,0.524420548409463,0.4907933848283618,0.6138399113487314
final_hscsearch_2e3_25/lens_49897_source_1227_r_1.fits,0.03599105040042529,0.42896445902232394,0.14416329087450688,0.6081692055905709,0.5475563471466002
final_hscsearch_2e3_10/lens_19773_source_375_r_3.fits,0.6124980497924851,0.5757377383623494,0.4800740292774442,0.278817555393042,0.3863337473873386
final_hscsearch_2e3_26/lens_50125_source_1086_r_0.fits,0.038687465512428014,0.47759559570396126,0.33237992193649857,0.3620309349322523,0.11462124552659463
final_hscsearch_2e3_13/lens_25761_source_7201_r_0.fits,0.48940691736534037,0.7800327436652399,0.5251456367284859,0.43611356741626,0.6028059183979436
final_hscsearch_2e3_12/lens_22445_source_4951_r_1.fits,0.5890413292445273,0.5296452530838506,0.680581120871028,0.5025764139989466,0.48364986876061244
final_hscsearch_2e3_12/lens_22103_source_1036_r_2.fits,0.5864471575223312,0.439571263755014,0.5039107263836274,0.6399276292835997,0.45236079791145656
final_hscsearch_2e3_19/lens_36036_source_1124_r_0.fits,0.2870512312642503,0.38571612507231046,0.4438314610498895,0.5688532353428988,0.5035978479430926
final_hscsearch_2e3_23/lens_44815_source_2191_r_0.fits,0.14558508391232494,0.23999768142895544,0.574074076479942,0.38960149976210856,0.4634208488243078
final_hscsearch_2e3_11/lens_20872_source_7147_r_0.fits,0.6169793469381196,0.6614800687271207,0.5377574933637864,0.6922120863597077,0.4635820380262296
final_hscsearch_2e3_7/lens_12761_source_1347_r_0.fits,0.7594722369023914,0.3592083079317145,0.30641893685792393,0.5063718470819385,0.4645778857895163
final_hscsearch_2e3_9/lens_17336_source_67_r_2.fits,0.6694420863027698,0.3845403075885117,0.49506986373583617,0.5494109935617976,0.5356621805704115
final_hscsearch_2e3_25/lens_48739_source_318_r_0.fits,0.08347933341195692,0.4503670385091036,0.49752014451036825,0.49950757439159843,0.4648879719328551
final_hscsearch_2e3_4/lens_7457_source_1006_r_2.fits,0.8750120389705721,0.45350813215859925,0.5383804787936302,0.6004753090001604,0.6129230249466805
final_hscsearch_2e3_4/lens_7977_source_1117_r_2.fits,0.8446957309978929,0.45507486102894645,0.5314699908514771,0.24888108448713747,0.25081276358287735
final_hscsearch_2e3_25/lens_49000_source_7261_r_1.fits,0.06811945845198826,0.43350567060788686,0.4642116553705903,0.5132815608844444,0.5402093760914184
final_hscsearch_2e3_9/lens_17352_source_2069_r_2.fits,0.6584292297508058,0.5375088830277843,0.3419631612183616,0.4167966183581484,0.5037055535042372
final_hscsearch_2e3_4/lens_7544_source_6947_r_1.fits,0.8396447921090504,0.4158957272069979,0.3986017021132891,0.5408861871527547,0.487572792248855
final_hscsearch_2e3_11/lens_21924_source_2495_r_3.fits,0.5843956837928993,0.44089312934043434,0.28448312748410276,0.5368231432245292,0.6179769604318769
final_hscsearch_2e3_9/lens_16137_source_7394_r_3.fits,0.6888859138061252,0.5002009585058469,0.5004545811735632,0.46223918609815634,0.4480281452772609
final_hscsearch_2e3_16/lens_30379_source_61_r_1.fits,0.4278865177004325,0.5118436278775801,0.5111644024553924,0.5583932224648848,0.5886789966986135
final_hscsearch_2e3_18/lens_35876_source_1126_r_1.fits,0.34126898310079967,0.4760007792019092,0.48628592140703086,0.49979142106130053,0.2689688547843238
final_hscsearch_2e3_15/lens_28529_source_1719_r_3.fits,0.43541783596733874,0.4906700774622687,0.49825850375769,0.5007478410758005,0.4927068029192798
final_hscsearch_2e3_17/lens_32629_source_2547_r_0.fits,0.3987723352976537,0.5251810405247813,0.5364765715974129,0.194088779243088,0.28311568008338756
final_hscsearch_2e3_11/lens_21394_source_426_r_2.fits,0.5821024020464953,0.22677226486092206,0.25534004079662265,0.3415756301509167,0.5039240638432168
final_hscsearch_2e3_22/lens_42051_source_319_r_0.fits,0.17900318615134883,0.3999149377638806,0.4487847968232493,0.4720516407929562,0.3498216461855204
final_hscsearch_2e3_10/lens_19060_source_7389_r_1.fits,0.6299803322622158,0.6397842999537098,0.4090264631389531,0.15779498488267257,0.32571978437479887
final_hscsearch_2e3_8/lens_15116_source_6453_r_1.fits,0.694012695209472,0.37391394833548497,0.3690516664075335,0.44486602111147433,0.44008708666838564
final_hscsearch_2e3_20/lens_39758_source_1125_r_2.fits,0.22920909640672776,0.4810030827568639,0.6436926316855097,0.5578447371525729,0.5018454131096725
final_hscsearch_2e3_4/lens_7451_source_1783_r_3.fits,0.876871534906546,0.5167033671086227,0.6866816295958492,0.4658542322652076,0.5843974985935233
final_hscsearch_2e3_13/lens_25821_source_2207_r_1.fits,0.5107624482498557,0.4168547244332444,0.43657453436966154,0.6040061481102913,0.46570874770090426
final_hscsearch_2e3_6/lens_10622_source_7163_r_1.fits,0.7837964890698833,0.40223889666151663,0.6827948278028722,0.6417476917538024,0.48781514713894497
final_hscsearch_2e3_19/lens_37195_source_17_r_2.fits,0.30681397219809536,0.5343888254934965,0.41470767058647134,0.5490998046172632,0.4877861998261447
final_hscsearch_2e3_16/lens_30871_source_7377_r_1.fits,0.4164234747942901,0.475062797379154,0.6858090323559061,0.3731319781882345,0.5017767714383214
final_hscsearch_2e3_14/lens_26260_source_2373_r_3.fits,0.4934662919510051,0.6100537293454088,0.5952716409797902,0.6484417952296394,0.5960916989730274
final_hscsearch_2e3_17/lens_32419_source_959_r_3.fits,0.3868890384582922,0.17858789342815903,0.7052188086450699,0.49849362984305645,0.4596327443824749
final_hscsearch_2e3_8/lens_14591_source_1286_r_2.fits,0.7162160142017965,0.7598753703925812,0.3251281000036541,0.5468814549148778,0.5061766488247538
final_hscsearch_2e3_20/lens_38168_source_1355_r_0.fits,0.2788847605107456,0.49969063201425523,0.5009294465414003,0.4961729802373243,0.31947874576490826
final_hscsearch_2e3_20/lens_38716_source_1582_r_0.fits,0.25736658994831363,0.49967937031714255,0.5083212250984268,0.5057686498545653,0.4625190228118132
final_hscsearch_2e3_8/lens_15325_source_2481_r_2.fits,0.6881731701756192,0.5020083304449217,0.5074757751773534,0.4890157879318302,0.4941370579939753
final_hscsearch_2e3_18/lens_34351_source_3280_r_0.fits,0.35739146048716425,0.2367792222908555,0.8239866229249267,0.25902389377295154,0.3663414281977174
final_hscsearch_2e3_22/lens_43615_source_1062_r_0.fits,0.15362504761443574,0.5500593050519924,0.596169047875366,0.4248606806097506,0.5406078472917043
final_hscsearch_2e3_11/lens_20150_source_2755_r_2.fits,0.6164538095143018,0.4320426319090031,0.5869780764768485,0.5337406760931783,0.5974402545656232
final_hscsearch_2e3_4/lens_6083_source_1123_r_1.fits,0.8843591831541753,0.40549306927975853,0.6365202415849228,0.5226656114024539,0.3103557869255869
final_hscsearch_2e3_12/lens_22563_source_68_r_0.fits,0.5528085222574065,0.7202816051489175,0.818458365147175,0.5112713764477946,0.546839189935911
final_hscsearch_2e3_17/lens_33772_source_6696_r_3.fits,0.36168847723739955,0.5002350681909562,0.49687763302552074,0.4481487879281767,0.4452811939301669
final_hscsearch_2e3_13/lens_24814_source_1226_r_3.fits,0.5318307238963431,0.9961910656090516,0.5581952130444953,0.5460122223404739,0.6211886091973738
final_hscsearch_2e3_1/lens_1460_source_2861_r_0.fits,0.9902017837185666,0.5651233496536663,0.3724638022941317,0.46696370569607637,0.4787026840783525
final_hscsearch_2e3_4/lens_6224_source_1347_r_0.fits,0.8761455736949634,0.3019620906103239,0.7944594662471812,0.5449607087054498,0.6019785017632676
final_hscsearch_2e3_24/lens_46155_source_964_r_1.fits,0.13093200952868161,0.6586133479759717,0.420205713064208,0.556379830769727,0.44655408344353603
final_hscsearch_2e3_20/lens_39741_source_1781_r_1.fits,0.24382934113049848,0.5029752176779924,0.499106367502831,0.6174022185742799,0.6962493795784236
final_hscsearch_2e3_2/lens_2549_source_7031_r_1.fits,0.9613184375404263,0.3257742770278748,0.2743987483696572,0.7191634429430878,0.7302780126131995
final_hscsearch_2e3_5/lens_8953_source_1666_r_0.fits,0.8306966954412968,0.057132666832979045,0.35857614590065584,0.595484336217862,0.549345179109686
